ateco_ul_2007,ateco_sector,n_sector,hazus_sector,ING_sector,addetti_ul
14310,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,13.880000299999999
14390,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,49.0499997
15110,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,2.35
15120,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,52.36000033
15201,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,23.96000099
15202,"Industrie tessili, abbigliamento, pelli e accessori",5.0,IND1+IND2,IND_LG,16.06999999
16100,Industria del legno,6.0,IND1,IND_LG,598.7699989
16210,Industria del legno,6.0,IND1,IND_LG,29.17999951
16231,Industria del legno,6.0,IND1,IND_LG,789.91000093
16232,Industria del legno,6.0,IND1,IND_LG,180.77999959
16240,Industria del legno,6.0,IND1,IND_LG,63.76000029
16291,Industria del legno,6.0,IND1,IND_LG,103.01999878
16292,Industria del legno,6.0,IND1,IND_LG,1.0
16293,Industria del legno,6.0,IND1,IND_LG,5.5700001100000005
16294,Industria del legno,6.0,IND1,IND_LG,39.2099999
17120,Carta e prodotti di carta,7.0,IND1,IND_LG,1.0
17210,Carta e prodotti di carta,7.0,IND1,IND_LG,85.5899995
17220,Carta e prodotti di carta,7.0,IND1,IND_LG,4.3399999000000005
17230,Carta e prodotti di carta,7.0,IND1,IND_LG,47.629999
17290,Carta e prodotti di carta,7.0,IND1,IND_LG,39.0100008
18120,Servizi di stampa e di registrazione,8.0,IND2,IND_LG,828.44000049
18130,Servizi di stampa e di registrazione,8.0,IND2,IND_LG,40.73999972
18140,Servizi di stampa e di registrazione,8.0,IND2,IND_LG,16.0
18200,Servizi di stampa e di registrazione,8.0,IND2,IND_LG,14.4300001
19201,Fabbricazione di coke e prodotti petroliferi raffinati,9.0,IND3,IND_HV,21.0
19203,Fabbricazione di coke e prodotti petroliferi raffinati,9.0,IND3,IND_HV,157.9300008
19204,Fabbricazione di coke e prodotti petroliferi raffinati,9.0,IND3,IND_HV,92.30999990000001
20110,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,31.780001
20120,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,1.16
20130,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,1.0
20140,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,61.639999
20150,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,5.0
20160,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,7.0
20170,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,5.52
20300,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,30.40999988
20411,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,53.13999999
20412,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,2.0
20420,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,39.400000019000004
20510,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,8.77
20530,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,139.619998
20592,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,1.9299999
20594,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,144.7799998
20599,Fabbricazione di sostanze e prodotti chimici,10.0,IND3,Media1,9.0
21200,"Produzione di articoli farmaceutici, chimico-medicinali e botanici",11.0,IND3,IND_LG,2.1399999999999997
22112,Fabbricazione di articoli in gomma e materie plastiche,12.0,IND2,IND_LG,32.1499999
22190,Fabbricazione di articoli in gomma e materie plastiche,12.0,IND2,IND_LG,395.85001921
22210,Fabbricazione di articoli in gomma e materie plastiche,12.0,IND2,IND_LG,55.69999999
22220,Fabbricazione di articoli in gomma e materie plastiche,12.0,IND2,IND_LG,99.9599999
22230,Fabbricazione di articoli in gomma e materie plastiche,12.0,IND2,IND_LG,52.21999989
22290,Fabbricazione di articoli in gomma e materie plastiche,12.0,IND2,IND_LG,99.5199994
23120,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,238.28999781
23192,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,11.7199998
23199,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,10.0
23200,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,6.8600001
23310,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,16.06000014
23320,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,127.35999729
23410,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,53.67000001
23490,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,5.6900001
23510,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,69.1900011
23521,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,55.9899998
23522,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,0.079999998
23610,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,153.22999951
23620,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,5.51000008
23630,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,594.2200027198
23640,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,25.439999999999998
23650,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,0.34999999
23690,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,110.84000011
23701,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,612.2499987589999
23702,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,122.87000014
23703,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,39.1499996
23990,Altri prodotti della lavorazione di minerali non metalliferi,13.0,IND1,IND_LG,46.4000002
24100,Metalli,14.0,IND4,IND_HV,140.0200008
24201,Metalli,14.0,IND4,IND_HV,7.5900002
24202,Metalli,14.0,IND4,IND_HV,70.73999881
24330,Metalli,14.0,IND4,IND_HV,64.71000028
24410,Metalli,14.0,IND4,IND_HV,2.37
24420,Metalli,14.0,IND4,IND_HV,49.61000036
24450,Metalli,14.0,IND4,IND_HV,1.75
24510,Metalli,14.0,IND4,IND_HV,5.7199998
24530,Metalli,14.0,IND4,IND_HV,3.0
25110,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,1030.879989716
25121,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,2310.619996177
25122,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,76.3000001098
25210,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,3.4000000999999997
25290,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,24.450000100000004
25400,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,2.0
25500,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,10.9600001
25610,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,140.66000111
25620,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,240.99999848800002
25720,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,1.65
25731,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,6.2000001000000005
25732,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,18.110001
25920,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,12.83
25931,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,37.6599989
25991,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,1.0
25992,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,31.9700002
25993,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,246.76000031
25999,"Prodotti in metallo, esclusi macchine e impianti",15.0,IND1,IND_LG,100.22000201
26110,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,2.98
26120,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,50.280000799999996
26200,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,26.11999978
26301,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,19.3600002
26302,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,10.96
26400,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,7.6199999
26511,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,7.1
26512,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,3.4400001
26600,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,17.979999499999998
26701,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,32.6900001
26702,"Fabbricazione di computer, apparecchi elettronici e ottici",16.0,IND5,IND_HT,6.5300001
27110,Fabbricazione di apparecchi elettrici,17.0,IND5,IND_HT,8.3
27120,Fabbricazione di apparecchi elettrici,17.0,IND5,IND_HT,14.440000000000001
27200,Fabbricazione di apparecchi elettrici,17.0,IND5,IND_HT,7.0400001
27320,Fabbricazione di apparecchi elettrici,17.0,IND5,IND_HT,14.33
27400,Fabbricazione di apparecchi elettrici,17.0,IND5,IND_HT,31.24999962
27510,Fabbricazione di apparecchi elettrici,17.0,IND5,IND_HT,0.0
27520,Fabbricazione di apparecchi elettrici,17.0,IND5,IND_HT,8.6599998
27900,Fabbricazione di apparecchi elettrici,17.0,IND5,IND_HT,71.67999959
28111,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,2.62
28112,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,65.240002
28120,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,1.57999988
28130,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,1.0
28140,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,17.209999879
28151,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,2.0
28211,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,90.5899979
28212,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,35.5400004
28220,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,69.3300004
28230,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,30.5900001
28250,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,24.35
28291,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,3.0
28292,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,0.0
28299,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,72.3800016
28309,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,131.0299996
28410,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,23.59
28490,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,76.9200001
28910,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,1.46
28920,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,24.0399999
28930,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,65.2999993
28943,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,1.0
28960,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,11.39999991
28992,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,3.1500001
28999,Fabbricazione di macchinari ed apparecchi n.c.a.,18.0,IND1,IND_HV,10.8100001
29200,"Autoveicoli, rimorchi e semirimorchi",19.0,IND1,IND_HV,69.7400001
29310,"Autoveicoli, rimorchi e semirimorchi",19.0,IND1,IND_HV,1.0
29320,"Autoveicoli, rimorchi e semirimorchi",19.0,IND1,IND_HV,23.719999700000002
30110,Altri mezzi di trasporto,20.0,IND1,IND_HV,64.5099997
30120,Altri mezzi di trasporto,20.0,IND1,IND_HV,110.49999868
30200,Altri mezzi di trasporto,20.0,IND1,IND_HV,432.19
30300,Altri mezzi di trasporto,20.0,IND1,IND_HV,28.09
30911,Altri mezzi di trasporto,20.0,IND1,IND_HV,4.0
30912,Altri mezzi di trasporto,20.0,IND1,IND_HV,1.0
31012,Mobilio; altri manufatti,21.0,IND2,IND_LG,116.32999952
31020,Mobilio; altri manufatti,21.0,IND2,IND_LG,78.35000008
31030,Mobilio; altri manufatti,21.0,IND2,IND_LG,36.6799999
31091,Mobilio; altri manufatti,21.0,IND2,IND_LG,130.89999965
31092,Mobilio; altri manufatti,21.0,IND2,IND_LG,8.0
31093,Mobilio; altri manufatti,21.0,IND2,IND_LG,96.2000013
31094,Mobilio; altri manufatti,21.0,IND2,IND_LG,50.5299996
31095,Mobilio; altri manufatti,21.0,IND2,IND_LG,15.25000019
31099,Mobilio; altri manufatti,21.0,IND2,IND_LG,32.44999978
32121,Mobilio; altri manufatti,21.0,IND2,IND_LG,164.44000012
32122,Mobilio; altri manufatti,21.0,IND2,IND_LG,6.1500001300000005
32130,Mobilio; altri manufatti,21.0,IND2,IND_LG,17.5400001
32200,Mobilio; altri manufatti,21.0,IND2,IND_LG,8.3599999
32300,Mobilio; altri manufatti,21.0,IND2,IND_LG,11.05999978
32401,Mobilio; altri manufatti,21.0,IND2,IND_LG,9.95
32402,Mobilio; altri manufatti,21.0,IND2,IND_LG,1.0
32501,Mobilio; altri manufatti,21.0,IND2,IND_LG,24.3600002
32502,Mobilio; altri manufatti,21.0,IND2,IND_LG,393.03999977
32503,Mobilio; altri manufatti,21.0,IND2,IND_LG,91.929999218
32504,Mobilio; altri manufatti,21.0,IND2,IND_LG,21.759999
32505,Mobilio; altri manufatti,21.0,IND2,IND_LG,56.2499999
32991,Mobilio; altri manufatti,21.0,IND2,IND_LG,4.5799999
32992,Mobilio; altri manufatti,21.0,IND2,IND_LG,7.12000011
32993,Mobilio; altri manufatti,21.0,IND2,IND_LG,1.0
32994,Mobilio; altri manufatti,21.0,IND2,IND_LG,19.990000000000002
32999,Mobilio; altri manufatti,21.0,IND2,IND_LG,66.28000063
33110,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,192.97000158
33121,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,65.11999989
33122,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,10.0
33123,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,156.0699978
33124,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,72.60999975
33125,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,324.48999955
33126,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,38.09999997
33127,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,43.91000012
33129,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,41.33
33130,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,179.00999996
33140,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,180.2800009
33150,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,64.77999982
33170,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,121.44000299999999
33190,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,33.02999959
33200,Servizi di riparazione e installazione di macchinari e apparecchi,22.0,IND1,IND_LG,447.3100011
35110,"Fornitura di energia elettrica, gas, vapore e aria condizionata",23.0,COM4,COM_OF,671.79000358
35120,"Fornitura di energia elettrica, gas, vapore e aria condizionata",23.0,COM4,COM_OF,49.8499992
35130,"Fornitura di energia elettrica, gas, vapore e aria condizionata",23.0,COM4,COM_OF,735.3999889
35140,"Fornitura di energia elettrica, gas, vapore e aria condizionata",23.0,COM4,COM_OF,178.00999912
35210,"Fornitura di energia elettrica, gas, vapore e aria condizionata",23.0,COM4,COM_OF,12.559999900000001
35220,"Fornitura di energia elettrica, gas, vapore e aria condizionata",23.0,COM4,COM_OF,218.45999829
35230,"Fornitura di energia elettrica, gas, vapore e aria condizionata",23.0,COM4,COM_OF,30.6999998
35300,"Fornitura di energia elettrica, gas, vapore e aria condizionata",23.0,COM4,COM_OF,7.3400001
36000,Acqua naturale; servizi di trattamento delle acque e di produzione e distribuzione d’acqua,24.0,COM4,na,363.48999672
37000,"Servizi di smaltimento delle acque di scarico; fanghi di depurazione; servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali; servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",25.0,COM4,na,301.91999867
38110,"Servizi di smaltimento delle acque di scarico; fanghi di depurazione; servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali; servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",25.0,COM4,na,2005.530029005
38120,"Servizi di smaltimento delle acque di scarico; fanghi di depurazione; servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali; servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",25.0,COM4,na,313.26000182999996
38210,"Servizi di smaltimento delle acque di scarico; fanghi di depurazione; servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali; servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",25.0,COM4,na,258.01000233
38220,"Servizi di smaltimento delle acque di scarico; fanghi di depurazione; servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali; servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",25.0,COM4,na,125.7900001
38311,"Servizi di smaltimento delle acque di scarico; fanghi di depurazione; servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali; servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",25.0,COM4,na,31.0000001
38321,"Servizi di smaltimento delle acque di scarico; fanghi di depurazione; servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali; servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",25.0,COM4,na,305.89999921
38322,"Servizi di smaltimento delle acque di scarico; fanghi di depurazione; servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali; servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",25.0,COM4,na,65.430002
38323,"Servizi di smaltimento delle acque di scarico; fanghi di depurazione; servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali; servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",25.0,COM4,na,1013.56998929
39000,"Servizi di smaltimento delle acque di scarico; fanghi di depurazione; servizi di raccolta, trattamento e smaltimento dei rifiuti; servizi di recupero dei materiali; servizi di decontaminazione ed altri servizi di trattamento dei rifiuti",25.0,COM4,na,156.4599986
41100,Costruzioni,26.0,IND6,IND_CS,15.7699999
41200,Costruzioni,26.0,IND6,IND_CS,9371.899992892
42110,Costruzioni,26.0,IND6,IND_CS,776.640000738
42120,Costruzioni,26.0,IND6,IND_CS,115.10000101
42130,Costruzioni,26.0,IND6,IND_CS,85.87999989999999
42210,Costruzioni,26.0,IND6,IND_CS,110.789999
42220,Costruzioni,26.0,IND6,IND_CS,278.7900041
42910,Costruzioni,26.0,IND6,IND_CS,111.0100001
42990,Costruzioni,26.0,IND6,IND_CS,542.67000063
43110,Costruzioni,26.0,IND6,IND_CS,152.74000059
43120,Costruzioni,26.0,IND6,IND_CS,519.610000818
43130,Costruzioni,26.0,IND6,IND_CS,100.550000329
43210,Costruzioni,26.0,IND6,IND_CS,4014.750003594
43220,Costruzioni,26.0,IND6,IND_CS,2566.710001197
43290,Costruzioni,26.0,IND6,IND_CS,809.759998237
43310,Costruzioni,26.0,IND6,IND_CS,210.56999937999998
43320,Costruzioni,26.0,IND6,IND_CS,247.480000078
43330,Costruzioni,26.0,IND6,IND_CS,281.919998998
43340,Costruzioni,26.0,IND6,IND_CS,390.360000138
43390,Costruzioni,26.0,IND6,IND_CS,4897.550005088
43910,Costruzioni,26.0,IND6,IND_CS,285.330000441
43990,Costruzioni,26.0,IND6,IND_CS,601.6799966469999
45110,"Commercio all’ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",27.0,COM1+COM2+COM3,Media2,2297.950002988
45190,"Commercio all’ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",27.0,COM1+COM2+COM3,Media2,159.77999874
45201,"Commercio all’ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",27.0,COM1+COM2+COM3,Media2,2984.580003959
45202,"Commercio all’ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",27.0,COM1+COM2+COM3,Media2,1070.55000064
45203,"Commercio all’ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",27.0,COM1+COM2+COM3,Media2,291.4899998
45204,"Commercio all’ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",27.0,COM1+COM2+COM3,Media2,271.730000588
45209,"Commercio all’ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",27.0,COM1+COM2+COM3,Media2,413.60999986
45310,"Commercio all’ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",27.0,COM1+COM2+COM3,Media2,1310.509997839
45320,"Commercio all’ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",27.0,COM1+COM2+COM3,Media2,586.659998668
45401,"Commercio all’ingrosso e al dettaglio, riparazione di autoveicoli e motocicli",27.0,COM1+COM2+COM3,Media2,135.75000011
